GeneId	TranscriptId	GeneName
ENSG00000233734	ENST00000433334	PSORS1C1
ENSG00000132963	ENST00000380842	POMP
ENSG00000278839	ENST00000622553	SERF1B
ENSG00000255423	ENST00000533473	EBLN2
ENSG00000139354	ENST00000547754	GAS2L3
ENSG00000211448	ENST00000555750	DIO2
ENSG00000163605	ENST00000356692	PPP4R2
ENSG00000235588	ENST00000440907	AIF1
ENSG00000145414	ENST00000274054	NAF1
ENSG00000138767	ENST00000504123	CNOT6L
ENSG00000142224	ENST00000340758	IL19
ENSG00000166340	ENST00000299427	TPP1
ENSG00000198283	ENST00000360374	OR5B21
ENSG00000090989	ENST00000381295	EXOC1
ENSG00000011028	ENST00000303375	MRC2
ENSG00000272886	ENST00000610213	DCP1A
ENSG00000112077	ENST00000371175	RHAG
ENSG00000138032	ENST00000282412	PPM1B
ENSG00000120949	ENST00000263932	TNFRSF8
ENSG00000162891	ENST00000367098	IL20
ENSG00000143079	ENST00000271277	CTTNBP2NL
ENSG00000128567	ENST00000378555	PODXL
ENSG00000168538	ENST00000334690	TRAPPC11
ENSG00000018699	ENST00000317907	TTC27
ENSG00000182346	ENST00000618629	DAOA
ENSG00000166927	ENST00000300184	MS4A7
ENSG00000016391	ENST00000315251	CHDH
ENSG00000162892	ENST00000391929	IL24
ENSG00000266074	ENST00000584436	BAHCC1
ENSG00000136040	ENST00000258526	PLXNC1
ENSG00000162076	ENST00000396958	FLYWCH2
ENSG00000105486	ENST00000263274	LIG1
ENSG00000173992	ENST00000533244	CCS
ENSG00000164093	ENST00000306732	PITX2
ENSG00000231370	ENST00000416335	PRRC2A
ENSG00000144868	ENST00000321871	TMEM108
ENSG00000106436	ENST00000223167	MYL10
ENSG00000197249	ENST00000448921	SERPINA1
ENSG00000174827	ENST00000417171	PDZK1
ENSG00000254806	ENST00000458187	SYS1-DBNDD2
ENSG00000144481	ENST00000324695	TRPM8
ENSG00000066136	ENST00000308733	NFYC
ENSG00000182667	ENST00000425719	NTM
ENSG00000126709	ENST00000339145	IFI6
ENSG00000228515	ENST00000449044	MAS1L
ENSG00000178105	ENST00000322536	DDX10
ENSG00000116489	ENST00000263168	CAPZA1
ENSG00000183476	ENST00000328828	SH2D7
ENSG00000164241	ENST00000535381	C5orf63
ENSG00000204070	ENST00000243918	SYS1
ENSG00000182791	ENST00000333861	CCDC87
ENSG00000103740	ENST00000258873	ACSBG1
ENSG00000094631	ENST00000334136	HDAC6
ENSG00000205002	ENST00000378279	AARD
ENSG00000137955	ENST00000319942	RABGGTB
ENSG00000110367	ENST00000620157	DDX6
ENSG00000174953	ENST00000496811	DHX36
ENSG00000186141	ENST00000334163	POLR3C
ENSG00000170929	ENST00000641627	OR1M1
ENSG00000154485	ENST00000368808	MMP21
ENSG00000170819	ENST00000302334	BFSP2
ENSG00000162894	ENST00000367091	FCMR
ENSG00000134245	ENST00000369684	WNT2B
ENSG00000232593	ENST00000604062	KANTR
ENSG00000096092	ENST00000211314	TMEM14A
ENSG00000173588	ENST00000397809	CEP83
ENSG00000204644	ENST00000488757	ZFP57
ENSG00000124251	ENST00000372726	TP53TG5
ENSG00000142959	ENST00000372207	BEST4
ENSG00000135063	ENST00000257515	FAM189A2
ENSG00000110031	ENST00000528954	LPXN
ENSG00000164756	ENST00000456015	SLC30A8
ENSG00000163161	ENST00000285398	ERCC3
ENSG00000007341	ENST00000358039	ST7L
ENSG00000145794	ENST00000274473	MEGF10
ENSG00000205765	ENST00000381647	C5orf51
ENSG00000117281	ENST00000235933	CD160
ENSG00000198832	ENST00000402395	SELENOM
ENSG00000173846	ENST00000372201	PLK3
ENSG00000240403	ENST00000326321	KIR3DL2
ENSG00000128276	ENST00000249007	RFPL3
ENSG00000088808	ENST00000202556	PPP1R13B
ENSG00000162896	ENST00000356495	PIGR
ENSG00000166411	ENST00000299518	IDH3A
ENSG00000265491	ENST00000582693	RNF115
ENSG00000162885	ENST00000366600	B3GALNT2
ENSG00000167618	ENST00000301202	LAIR2
ENSG00000253958	ENST00000519106	CLDN23
ENSG00000139508	ENST00000380814	SLC46A3
ENSG00000170923	ENST00000305456	OR7G2
ENSG00000187791	ENST00000603640	FAM205C
ENSG00000127483	ENST00000312239	HP1BP3
ENSG00000196724	ENST00000425570	ZNF418
ENSG00000161807	ENST00000541538	OR7G1
ENSG00000162897	ENST00000324852	FCAMR
ENSG00000177354	ENST00000374144	C10orf71
ENSG00000185245	ENST00000329125	GP1BA
ENSG00000151834	ENST00000507069	GABRA2
ENSG00000170920	ENST00000305444	OR7G3
ENSG00000131788	ENST00000393045	PIAS3
ENSG00000188396	ENST00000339355	TCTEX1D4
ENSG00000147324	ENST00000276282	MFHAS1
ENSG00000135148	ENST00000257604	TRAFD1
ENSG00000197535	ENST00000399231	MYO5A
ENSG00000285053	ENST00000645655	TBCE
ENSG00000028137	ENST00000376259	TNFRSF1B
ENSG00000117054	ENST00000370834	ACADM
ENSG00000104970	ENST00000221567	KIR3DX1
ENSG00000100591	ENST00000216479	AHSA1
ENSG00000164128	ENST00000296533	NPY1R
ENSG00000113721	ENST00000261799	PDGFRB
ENSG00000171763	ENST00000305560	SPATA5L1
ENSG00000078549	ENST00000614107	ADCYAP1R1
ENSG00000011405	ENST00000265970	PIK3C2A
ENSG00000115216	ENST00000379863	NRBP1
ENSG00000182795	ENST00000359470	C1orf116
ENSG00000164129	ENST00000515560	NPY5R
ENSG00000054267	ENST00000366603	ARID4B
ENSG00000125753	ENST00000245932	VASP
ENSG00000138193	ENST00000371380	PLCE1
ENSG00000106524	ENST00000306999	ANKMY2
ENSG00000221866	ENST00000359827	PLXNA4
ENSG00000144935	ENST00000476941	TRPC1
ENSG00000171766	ENST00000396659	GATM
ENSG00000180667	ENST00000315927	YOD1
ENSG00000127603	ENST00000361689	MACF1
ENSG00000171476	ENST00000554144	HOPX
ENSG00000110700	ENST00000525634	RPS13
ENSG00000186364	ENST00000334513	NUDT17
ENSG00000140326	ENST00000356231	CDAN1
ENSG00000123836	ENST00000367080	PFKFB2
ENSG00000188612	ENST00000420826	SUMO2
ENSG00000164163	ENST00000296577	ABCE1
ENSG00000151445	ENST00000553888	VIPAS39
ENSG00000097096	ENST00000341460	SYDE2
ENSG00000198483	ENST00000355594	ANKRD35
ENSG00000162642	ENST00000471115	C1orf52
ENSG00000214194	ENST00000397764	SMIM30
ENSG00000165606	ENST00000374139	DRGX
ENSG00000189159	ENST00000356033	JPT1
ENSG00000196570	ENST00000358571	PFN3
ENSG00000121440	ENST00000263666	PDZRN3
ENSG00000197381	ENST00000360697	ADARB1
ENSG00000173914	ENST00000525754	RBM4B
ENSG00000130803	ENST00000247956	ZNF317
ENSG00000130165	ENST00000252445	ELOF1
ENSG00000136425	ENST00000258930	CIB2
ENSG00000130638	ENST00000252934	ATXN10
ENSG00000008294	ENST00000262013	SPAG9
ENSG00000162409	ENST00000371244	PRKAA2
ENSG00000143127	ENST00000369304	ITGA10
ENSG00000138768	ENST00000264904	USO1
ENSG00000151005	ENST00000280605	TKTL2
ENSG00000173933	ENST00000409406	RBM4
ENSG00000153904	ENST00000284031	DDAH1
ENSG00000198055	ENST00000528793	GRK6
ENSG00000110013	ENST00000263593	SIAE
ENSG00000198498	ENST00000358572	TMA16
ENSG00000130045	ENST00000375854	NXNL2
ENSG00000151292	ENST00000360683	CSNK1G3
ENSG00000166228	ENST00000299299	PCBD1
ENSG00000244754	ENST00000399396	N4BP2L2
ENSG00000151572	ENST00000392977	ANO4
ENSG00000139842	ENST00000375440	CUL4A
ENSG00000145425	ENST00000274065	RPS3A
ENSG00000142867	ENST00000370580	BCL10
ENSG00000204128	ENST00000373640	C2orf72
ENSG00000064199	ENST00000532692	SPA17
ENSG00000022976	ENST00000442396	ZNF839
ENSG00000165409	ENST00000541158	TSHR
ENSG00000156411	ENST00000414262	ATP5MPL
ENSG00000184276	ENST00000328698	DEFB108B
ENSG00000142583	ENST00000377424	SLC2A5
ENSG00000248643	ENST00000412278	RBM14-RBM4
ENSG00000163710	ENST00000295992	PCOLCE2
ENSG00000154144	ENST00000441174	TBRG1
ENSG00000233087	ENST00000623617	RAB6D
ENSG00000239306	ENST00000310137	RBM14
ENSG00000154415	ENST00000284601	PPP1R3A
ENSG00000188986	ENST00000343053	NELFB
ENSG00000108528	ENST00000225665	SLC25A11
ENSG00000272031	ENST00000606888	ANKRD34A
ENSG00000164162	ENST00000613466	ANAPC10
ENSG00000085511	ENST00000392142	MAP3K4
ENSG00000271601	ENST00000604000	LIX1L
ENSG00000186871	ENST00000334463	ERCC6L
ENSG00000101104	ENST00000255136	PABPC1L
ENSG00000186431	ENST00000355524	FCAR
ENSG00000131779	ENST00000369306	PEX11B
ENSG00000154310	ENST00000436636	TNIK
ENSG00000198034	ENST00000316084	RPS4X
ENSG00000204371	ENST00000375528	EHMT2
ENSG00000169894	ENST00000379458	MUC3A
ENSG00000186910	ENST00000334708	SERPINA11
ENSG00000121851	ENST00000369314	POLR3GL
ENSG00000241253	ENST00000419920	CFB
ENSG00000173064	ENST00000377560	HECTD4
ENSG00000139597	ENST00000380130	N4BP2L1
ENSG00000088205	ENST00000263239	DDX18
ENSG00000186451	ENST00000334325	SPATA12
ENSG00000225805	ENST00000530210	DEFB131B
ENSG00000170054	ENST00000337425	SERPINA9
ENSG00000163947	ENST00000338458	ARHGEF3
ENSG00000102309	ENST00000373669	PIN4
ENSG00000265241	ENST00000583313	RBM8A
ENSG00000189099	ENST00000455694	PRSS48
ENSG00000123843	ENST00000243611	C4BPB
ENSG00000100865	ENST00000216756	CINP
ENSG00000106554	ENST00000262570	CHCHD3
ENSG00000108523	ENST00000262482	RNF167
ENSG00000166333	ENST00000396751	ILK
ENSG00000131187	ENST00000253496	F12
ENSG00000109686	ENST00000304527	SH3D19
ENSG00000125931	ENST00000453707	CITED1
ENSG00000077044	ENST00000264057	DGKD
ENSG00000275730	ENST00000612454	LILRB4
ENSG00000100629	ENST00000555265	CEP128
ENSG00000187889	ENST00000343433	FYB2
ENSG00000167588	ENST00000301149	GPD1
ENSG00000131188	ENST00000323249	PRR7
ENSG00000168610	ENST00000264657	STAT3
ENSG00000009780	ENST00000010299	FAM76A
ENSG00000188582	ENST00000340634	PAQR9
ENSG00000064419	ENST00000265388	TNPO3
ENSG00000182606	ENST00000327628	TRAK1
ENSG00000265972	ENST00000582401	TXNIP
ENSG00000172403	ENST00000307142	SYNPO2
ENSG00000163714	ENST00000473835	U2SURP
ENSG00000263002	ENST00000426739	ZNF234
ENSG00000168243	ENST00000391854	GNG4
ENSG00000126226	ENST00000622406	PCID2
ENSG00000165355	ENST00000298097	FBXO33
ENSG00000173320	ENST00000308497	STOX2
ENSG00000216490	ENST00000407280	IFI30
ENSG00000142871	ENST00000451137	CYR61
ENSG00000025772	ENST00000372813	TOMM34
ENSG00000213694	ENST00000375846	S1PR3
ENSG00000103599	ENST00000335894	IQCH
ENSG00000186354	ENST00000334490	C9orf47
ENSG00000156194	ENST00000286719	PPEF2
ENSG00000123838	ENST00000367070	C4BPA
ENSG00000197363	ENST00000359971	ZNF517
ENSG00000256870	ENST00000536262	SLC5A8
ENSG00000168509	ENST00000336751	HFE2
ENSG00000206376	ENST00000400008	EHMT2
ENSG00000102908	ENST00000627621	NFAT5
ENSG00000167889	ENST00000428789	MGAT5B
ENSG00000117174	ENST00000370574	ZNHIT6
ENSG00000105647	ENST00000222254	PIK3R2
ENSG00000164303	ENST00000296741	ENPP6
ENSG00000198551	ENST00000361113	ZNF627
ENSG00000242802	ENST00000348624	AP5Z1
ENSG00000143669	ENST00000389793	LYST
ENSG00000164164	ENST00000454497	OTUD4
ENSG00000110375	ENST00000264031	UPK2
ENSG00000157131	ENST00000361249	C8A
ENSG00000102575	ENST00000592828	ACP5
ENSG00000163958	ENST00000296326	ZDHHC19
ENSG00000186174	ENST00000334801	BCL9L
ENSG00000111371	ENST00000552197	SLC38A1
ENSG00000242689	ENST00000361987	CNTF
ENSG00000134594	ENST00000257017	RAB33A
ENSG00000186660	ENST00000316059	ZFP91
ENSG00000172399	ENST00000307128	MYOZ2
ENSG00000151876	ENST00000281623	FBXO4
ENSG00000196352	ENST00000367063	CD55
ENSG00000160683	ENST00000292174	CXCR5
ENSG00000139624	ENST00000317551	CERS5
ENSG00000152454	ENST00000282308	ZNF256
ENSG00000176390	ENST00000324238	CRLF3
ENSG00000255073	ENST00000389919	ZFP91-CNTF
ENSG00000170703	ENST00000393382	TTLL6
ENSG00000232308	ENST00000614587	DPCR1
ENSG00000263961	ENST00000331555	RHEX
ENSG00000170522	ENST00000394607	ELOVL6
ENSG00000165819	ENST00000298717	METTL3
ENSG00000198569	ENST00000538474	SLC34A3
ENSG00000187391	ENST00000354212	MAGI2
ENSG00000186007	ENST00000367153	LEMD1
ENSG00000164002	ENST00000372703	EXO5
ENSG00000176261	ENST00000468695	ZBTB8OS
ENSG00000198836	ENST00000361908	OPA1
ENSG00000163545	ENST00000367157	NUAK2
ENSG00000075089	ENST00000188312	ACTR6
ENSG00000120451	ENST00000265909	SNX19
ENSG00000187801	ENST00000411995	ZFP69B
ENSG00000138798	ENST00000265171	EGF
ENSG00000126705	ENST00000374011	AHDC1
ENSG00000166896	ENST00000300145	ATP23
ENSG00000107719	ENST00000263563	PALD1
ENSG00000111348	ENST00000228945	ARHGDIB
ENSG00000275568	ENST00000619401	ARHGAP11A
ENSG00000277179	ENST00000618672	NLRP7
ENSG00000157837	ENST00000353487	SPPL3
ENSG00000068885	ENST00000326448	IFT80
ENSG00000136010	ENST00000258494	ALDH1L2
ENSG00000151500	ENST00000341541	THYN1
ENSG00000169062	ENST00000375299	UPF3A
ENSG00000117528	ENST00000370214	ABCD3
ENSG00000160049	ENST00000377038	DFFA
ENSG00000142655	ENST00000356607	PEX14
ENSG00000160710	ENST00000368474	ADAR
ENSG00000235631	ENST00000434824	RNF148
ENSG00000117500	ENST00000370282	TMED5
ENSG00000176834	ENST00000359236	VSIG10
ENSG00000104679	ENST00000265806	R3HCC1
ENSG00000109674	ENST00000264596	NEIL3
ENSG00000119888	ENST00000263735	EPCAM
ENSG00000119121	ENST00000360774	TRPM6
ENSG00000251503	ENST00000400900	CENPS-CORT
ENSG00000119616	ENST00000341162	FCF1
ENSG00000054611	ENST00000337137	TBC1D22A
ENSG00000140265	ENST00000396976	ZSCAN29
ENSG00000100557	ENST00000422976	CCDC198
ENSG00000233136	ENST00000457736	USP17L11
ENSG00000142731	ENST00000270861	PLK4
ENSG00000151729	ENST00000281456	SLC25A4
ENSG00000143543	ENST00000271843	JTB
ENSG00000231939	ENST00000414518	HLA-DQB1
ENSG00000172456	ENST00000371218	FGGY
ENSG00000117971	ENST00000261751	CHRNB4
ENSG00000143546	ENST00000368733	S100A8
ENSG00000139329	ENST00000266718	LUM
ENSG00000163216	ENST00000368757	SPRR2D
ENSG00000235942	ENST00000431011	LCE6A
ENSG00000186844	ENST00000335123	LCE1A
ENSG00000143520	ENST00000388718	FLG2
ENSG00000182898	ENST00000368806	TCHHL1
ENSG00000159450	ENST00000614923	TCHH
ENSG00000131238	ENST00000642050	PPT1
ENSG00000183508	ENST00000369448	FAM46C
ENSG00000186094	ENST00000371839	AGBL4
ENSG00000175356	ENST00000309263	SCUBE2
ENSG00000198040	ENST00000327668	ZNF84
ENSG00000109471	ENST00000226730	IL2
ENSG00000177551	ENST00000369506	NHLH2
ENSG00000138722	ENST00000394980	MMRN1
ENSG00000118729	ENST00000261448	CASQ2
ENSG00000226463	ENST00000421027	OR2W1
ENSG00000144820	ENST00000273352	ADGRG7
ENSG00000091732	ENST00000358303	ZC3HC1
ENSG00000172375	ENST00000336702	C2CD2L
ENSG00000175348	ENST00000534025	TMEM9B
ENSG00000101019	ENST00000374385	UQCC1
ENSG00000077616	ENST00000534061	NAALAD2
ENSG00000100342	ENST00000319136	APOL1
ENSG00000186297	ENST00000335625	GABRA5
ENSG00000083937	ENST00000263780	CHMP2B
ENSG00000163156	ENST00000368905	SCNM1
ENSG00000117395	ENST00000431635	EBNA1BP2
ENSG00000173335	ENST00000376971	CST9
ENSG00000106459	ENST00000353868	NRF1
ENSG00000144290	ENST00000446997	SLC4A10
ENSG00000150938	ENST00000280527	CRIM1
ENSG00000161036	ENST00000292616	LRWD1
ENSG00000170293	ENST00000307526	CMTM8
ENSG00000159322	ENST00000311669	ADPGK
ENSG00000123307	ENST00000242994	NEUROD4
ENSG00000183760	ENST00000331256	ACP7
ENSG00000182809	ENST00000483017	CRIP2
ENSG00000162377	ENST00000371538	COA7
ENSG00000127314	ENST00000250559	RAP1B
ENSG00000120262	ENST00000239374	CCDC170
ENSG00000178150	ENST00000595607	ZNF114
ENSG00000149243	ENST00000539798	KLHL35
ENSG00000061936	ENST00000541286	SFSWAP
ENSG00000143105	ENST00000369771	KCNA10
ENSG00000154997	ENST00000388975	SEPT14
ENSG00000203623	ENST00000366432	C6orf47
ENSG00000149506	ENST00000278853	ZP1
ENSG00000125843	ENST00000615891	AP5S1
ENSG00000239672	ENST00000336097	NME1
ENSG00000125629	ENST00000245787	INSIG2
ENSG00000117228	ENST00000370473	GBP1
ENSG00000154548	ENST00000452027	SRSF12
ENSG00000117226	ENST00000370481	GBP3
ENSG00000230561	ENST00000514853	CCDC192
ENSG00000077254	ENST00000370793	USP33
ENSG00000132661	ENST00000254998	NXT1
ENSG00000134717	ENST00000313334	BTF3L4
ENSG00000137944	ENST00000260508	KYAT3
ENSG00000105048	ENST00000588981	TNNT1
ENSG00000205279	ENST00000379445	CTXN3
ENSG00000008118	ENST00000009105	CAMK1G
ENSG00000162843	ENST00000366552	WDR64
ENSG00000140519	ENST00000268122	RHCG
ENSG00000274410	ENST00000617242	KIR2DL3
ENSG00000150977	ENST00000280571	RILPL2
ENSG00000113196	ENST00000231121	HAND1
ENSG00000111058	ENST00000548058	ACSS3
ENSG00000176302	ENST00000317011	FOXR1
ENSG00000163884	ENST00000296233	KLF15
ENSG00000125107	ENST00000317147	CNOT1
ENSG00000239857	ENST00000265857	GET4
ENSG00000177606	ENST00000371222	JUN
ENSG00000085982	ENST00000450966	USP40
ENSG00000162836	ENST00000583509	ACP6
ENSG00000051825	ENST00000606320	MPHOSPH9
ENSG00000106341	ENST00000342032	PPP1R17
ENSG00000114933	ENST00000403263	INO80D
ENSG00000261236	ENST00000569669	BOP1
ENSG00000157168	ENST00000287842	NRG1
ENSG00000170873	ENST00000325064	MTSS1
ENSG00000275262	ENST00000615308	KIR3DL2
ENSG00000106511	ENST00000262041	MEOX2
ENSG00000162650	ENST00000369870	ATXN7L2
ENSG00000231617	ENST00000445009	DAXX
ENSG00000123485	ENST00000411486	HJURP
ENSG00000204572	ENST00000398531	KRTAP5-10
ENSG00000248746	ENST00000502692	ACTN3
ENSG00000128591	ENST00000325888	FLNC
ENSG00000167792	ENST00000322776	NDUFV1
ENSG00000278613	ENST00000620988	NAIP
ENSG00000029725	ENST00000537505	RABEP1
ENSG00000122025	ENST00000241453	FLT3
ENSG00000173157	ENST00000389420	ADAMTS20
ENSG00000185808	ENST00000464265	PIGP
ENSG00000150527	ENST00000396158	CTAGE5
ENSG00000157045	ENST00000287706	NTAN1
ENSG00000141503	ENST00000355280	MINK1
ENSG00000049759	ENST00000400345	NEDD4L
ENSG00000188869	ENST00000359440	TMC3
ENSG00000176058	ENST00000409012	TPRN
ENSG00000187713	ENST00000343666	TMEM203
ENSG00000128815	ENST00000325239	WDFY4
ENSG00000172421	ENST00000450662	EFCAB3
ENSG00000144681	ENST00000273183	STAC
ENSG00000237038	ENST00000527080	USP17L8
ENSG00000115649	ENST00000409789	CNPPD1
ENSG00000198466	ENST00000339656	ZNF587
ENSG00000107669	ENST00000224652	ATE1
ENSG00000131469	ENST00000589913	RPL27
ENSG00000166529	ENST00000292450	ZSCAN21
ENSG00000123353	ENST00000243045	ORMDL2
ENSG00000177548	ENST00000358201	RABEP2
ENSG00000143633	ENST00000366649	C1orf131
ENSG00000165055	ENST00000262432	METTL2B
ENSG00000204514	ENST00000435989	ZNF814
ENSG00000178935	ENST00000391701	ZNF552
ENSG00000146555	ENST00000404826	SDK1
ENSG00000198690	ENST00000362065	FAN1
ENSG00000173480	ENST00000312026	ZNF417
ENSG00000083828	ENST00000396154	ZNF586
ENSG00000173757	ENST00000293328	STAT5B
ENSG00000196776	ENST00000361309	CD47
ENSG00000135250	ENST00000393651	SRPK2
ENSG00000170180	ENST00000641688	GYPA
ENSG00000154803	ENST00000285071	FLCN
ENSG00000242950	ENST00000493463	ERVW-1
ENSG00000116906	ENST00000366647	GNPAT
ENSG00000123342	ENST00000322569	MMP19
ENSG00000168495	ENST00000397802	POLR3D
ENSG00000131773	ENST00000355849	KHDRBS3
ENSG00000138757	ENST00000359707	G3BP2
ENSG00000166912	ENST00000435680	MTMR10
ENSG00000183145	ENST00000329553	RIPPLY3
ENSG00000182196	ENST00000315580	ARL6IP4
ENSG00000229496	ENST00000413678	DDX39B
ENSG00000119283	ENST00000366653	TRIM67
ENSG00000118689	ENST00000406360	FOXO3
ENSG00000135414	ENST00000257868	GDF11
ENSG00000105507	ENST00000293255	CABP5
ENSG00000213563	ENST00000524821	C8orf82
ENSG00000174950	ENST00000374030	CD164L2
ENSG00000254402	ENST00000529415	LRRC24
ENSG00000049089	ENST00000372748	COL9A2
ENSG00000115091	ENST00000263238	ACTR3
ENSG00000158615	ENST00000367188	PPP1R15B
ENSG00000013374	ENST00000568733	NUB1
ENSG00000102221	ENST00000614628	JADE3
ENSG00000171236	ENST00000306390	LRG1
ENSG00000134897	ENST00000257336	BIVM
ENSG00000276231	ENST00000619866	PIK3R6
ENSG00000135537	ENST00000368977	AFG1L
ENSG00000185156	ENST00000329805	MFSD6L
ENSG00000104884	ENST00000391945	ERCC2
ENSG00000161610	ENST00000293330	HCRT
ENSG00000008952	ENST00000337002	SEC62
ENSG00000165060	ENST00000643639	FXN
ENSG00000179364	ENST00000447393	PACS2
ENSG00000139726	ENST00000280557	DENR
ENSG00000151287	ENST00000376032	TEX30
ENSG00000231116	ENST00000435657	VARS
ENSG00000138771	ENST00000296043	SHROOM3
ENSG00000070495	ENST00000445478	JMJD6
ENSG00000033122	ENST00000035383	LRRC7
ENSG00000134851	ENST00000381334	TMEM165
ENSG00000135241	ENST00000422087	PNPLA8
ENSG00000161016	ENST00000262584	RPL8
ENSG00000128590	ENST00000249356	DNAJB9
ENSG00000169085	ENST00000305454	C8orf46
ENSG00000166173	ENST00000299213	LARP6
ENSG00000132000	ENST00000645954	PODNL1
ENSG00000282757	ENST00000633875	DUXB
ENSG00000070193	ENST00000264664	FGF10
ENSG00000158816	ENST00000375079	VWA5B1
ENSG00000135047	ENST00000343150	CTSL
ENSG00000196151	ENST00000409990	WDSUB1
ENSG00000065427	ENST00000319410	KARS
ENSG00000183255	ENST00000330938	PTTG1IP
ENSG00000179532	ENST00000254579	DNHD1
ENSG00000198601	ENST00000641211	OR2M2
ENSG00000234127	ENST00000454678	TRIM26
ENSG00000213588	ENST00000395064	ZBTB9
ENSG00000176907	ENST00000315792	TCIM
ENSG00000181072	ENST00000445907	CHRM2
ENSG00000162714	ENST00000294753	ZNF496
ENSG00000092051	ENST00000397118	JPH4
ENSG00000167971	ENST00000343516	CASKIN1
ENSG00000198934	ENST00000361470	MAGEE1
ENSG00000143156	ENST00000367811	NME7
ENSG00000250364	ENST00000502578	OR12D3
ENSG00000156675	ENST00000330843	RAB11FIP1
ENSG00000196730	ENST00000408954	DAPK1
ENSG00000114767	ENST00000232888	RRP9
ENSG00000135702	ENST00000336257	CHST5
ENSG00000135226	ENST00000335568	UGT2B28
ENSG00000131203	ENST00000518237	IDO1
ENSG00000163041	ENST00000366813	H3F3A
ENSG00000183336	ENST00000330978	BOLA2
ENSG00000175785	ENST00000393140	PRIMA1
ENSG00000181625	ENST00000330181	SLX1B
ENSG00000100060	ENST00000356998	MFNG
ENSG00000068985	ENST00000376150	PAGE1
ENSG00000172782	ENST00000612771	FADS6
ENSG00000235915	ENST00000443741	LST1
ENSG00000163535	ENST00000357799	SGO2
ENSG00000151881	ENST00000500337	TMEM267
ENSG00000187954	ENST00000530374	CYHR1
ENSG00000182168	ENST00000453304	UNC5C
ENSG00000012817	ENST00000317961	KDM5D
ENSG00000206279	ENST00000383194	DAXX
ENSG00000145348	ENST00000273980	TBCK
ENSG00000182504	ENST00000341893	CEP97
ENSG00000162761	ENST00000342310	LMX1A
ENSG00000188086	ENST00000442359	PRSS45
ENSG00000274296	ENST00000613476	DECR2
ENSG00000102996	ENST00000219271	MMP15
ENSG00000162105	ENST00000338508	SHANK2
ENSG00000172742	ENST00000641962	OR4D9
ENSG00000156976	ENST00000323963	EIF4A2
ENSG00000136045	ENST00000412830	PWP1
ENSG00000214140	ENST00000586148	PRCD
ENSG00000147050	ENST00000377967	KDM6A
ENSG00000156172	ENST00000286688	C8orf37
ENSG00000151136	ENST00000280758	BTBD11
ENSG00000100150	ENST00000400246	DEPDC5
ENSG00000187581	ENST00000342144	COX8C
ENSG00000239887	ENST00000426197	C1orf226
ENSG00000146070	ENST00000274793	PLA2G7
ENSG00000162745	ENST00000367940	OLFML2B
ENSG00000275553	ENST00000620688	ELOA3C
ENSG00000177459	ENST00000318528	ERICH5
ENSG00000187116	ENST00000432233	LILRA5
ENSG00000162817	ENST00000294889	C1orf115
ENSG00000248592	ENST00000504329	TMEM110-MUSTN1
ENSG00000117616	ENST00000243189	RSRP1
ENSG00000113140	ENST00000231061	SPARC
ENSG00000160072	ENST00000308647	ATAD3B
ENSG00000102317	ENST00000376759	RBM3
ENSG00000225989	ENST00000423247	ABCF1
ENSG00000240720	ENST00000458448	LRRD1
